stock_id,stock_name,asof_date,lock_state,limit_up_price,last_or_close,open_count_today,seal_note,top1_trader,top1_trader_id,top1_net_yi,top1_is_tracklist,style_flags,chip_summary,ret_t1_open,ret_t1_close,market,consec_limit_up,multi_day_lock,prior_day_not_locked,lock_count_in_window,limit_src,data_gap_note
6173,信昌電,2026-07-31,locked,145.5,145.5,NA,daily_close_lock_only; no_orderbook_seal,富邦新竹,9647,0.112185,False,none,Top1 富邦新竹 淨買0.11億; none; 非追蹤; 首板,0.0,0.09965635738831624,tpex,1,True,True,9,official,
6727,亞泰金屬,2026-07-31,locked,306.0,306.0,NA,daily_close_lock_only; no_orderbook_seal,新光,8560,0.2968812,False,none,Top1 新光 淨買0.30億; none; 非追蹤; 首板,0.06209150326797386,0.09967320261437917,tpex,1,True,True,9,official,
6907,雅特力-KY,2026-07-31,locked,165.0,165.0,NA,daily_close_lock_only; no_orderbook_seal,凱基屏東,922C,0.06578,False,momentum,Top1 凱基屏東 淨買0.07億; momentum; 非追蹤; 首板,-0.0060606060606061,0.06666666666666665,tpex,1,True,True,9,official,
7714,創泓科技,2026-07-31,locked,137.5,137.5,NA,daily_close_lock_only; no_orderbook_seal,元大竹科,980K,0.03297,False,none,Top1 元大竹科 淨買0.03億; none; 非追蹤; 首板,-0.0036363636363636598,0.025454545454545396,tpex,1,True,True,9,official,
8033,雷虎,2026-07-31,locked,165.0,165.0,NA,daily_close_lock_only; no_orderbook_seal,新光,8560,0.0693758,False,none,Top1 新光 淨買0.07億; none; 非追蹤; 首板,0.027272727272727337,0.045454545454545414,twse,1,True,True,9,official,
1435,中福,2026-08-03,locked,24.4,24.4,NA,daily_close_lock_only; no_orderbook_seal,凱基高美,9215,0.001952,False,none,Top1 凱基高美 淨買0.00億; none; 非追蹤; 首板,-0.02868852459016391,-0.012295081967212962,twse,1,True,True,9,official,
4991,環宇-KY,2026-08-03,locked,388.0,388.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.10059,False,momentum,Top1 凱基台北 淨買0.10億; momentum; 非追蹤; 2連板,0.08247422680412364,0.09922680412371143,tpex,2,True,False,9,official,
6173,信昌電,2026-08-03,locked,160.0,160.0,NA,daily_close_lock_only; no_orderbook_seal,永豐金萬盛,9A92,0.29757575,False,none,Top1 永豐金萬盛 淨買0.30億; none; 非追蹤; 2連板,-0.021874999999999978,0.028124999999999956,tpex,2,True,False,9,official,
6727,亞泰金屬,2026-08-03,locked,336.5,336.5,NA,daily_close_lock_only; no_orderbook_seal,中國信託證,6160,0.057059295,False,none,Top1 中國信託證 淨買0.06億; none; 非追蹤; 2連板,0.0,0.09955423476968805,tpex,2,True,False,9,official,
3055,蔚華科,2026-08-04,locked,102.0,102.0,NA,daily_close_lock_only; no_orderbook_seal,群益館前,913Y,0.03060097,False,none,Top1 群益館前 淨買0.03億; none; 非追蹤; 首板,0.05882352941176472,0.0980392156862746,twse,1,True,True,9,official,
3532,台勝科,2026-08-04,locked,291.5,291.5,NA,daily_close_lock_only; no_orderbook_seal,國票新莊,779G,0.0452651,False,momentum,Top1 國票新莊 淨買0.05億; momentum; 非追蹤; 首板,0.06346483704974282,0.08576329331046306,twse,1,True,True,9,official,
4991,環宇-KY,2026-08-04,locked,426.5,426.5,NA,daily_close_lock_only; no_orderbook_seal,永昌忠孝,9325,0.21325,False,momentum,Top1 永昌忠孝 淨買0.21億; momentum; 非追蹤; 3連板,0.09964830011723325,0.09964830011723325,tpex,3,True,False,9,official,
6727,亞泰金屬,2026-08-04,locked,370.0,370.0,NA,daily_close_lock_only; no_orderbook_seal,群益市府,910D,0.066415,False,none,Top1 群益市府 淨買0.07億; none; 非追蹤; 3連板,0.055405405405405395,0.10000000000000009,tpex,3,True,False,9,official,
7714,創泓科技,2026-08-04,locked,155.0,155.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.03442,False,none,Top1 凱基台北 淨買0.03億; none; 非追蹤; 首板,0.0741935483870968,0.019354838709677358,tpex,1,True,True,9,official,
3055,蔚華科,2026-08-05,locked,112.0,112.0,NA,daily_close_lock_only; no_orderbook_seal,富邦員林,9672,0.08352,False,none,Top1 富邦員林 淨買0.08億; none; 非追蹤; 2連板,-0.0267857142857143,-0.013392857142857095,twse,2,True,False,9,official,
4991,環宇-KY,2026-08-05,locked,469.0,469.0,NA,daily_close_lock_only; no_orderbook_seal,元大土城永,9875,0.78320982,False,momentum,Top1 元大土城永 淨買0.78億; momentum; 非追蹤; 4連板,-0.09914712153518124,-0.05756929637526653,tpex,4,True,False,9,official,
6727,亞泰金屬,2026-08-05,locked,407.0,407.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.42238093,False,none,Top1 凱基城中 淨買0.42億; none; 非追蹤; 4連板,0.09090909090909083,-0.017199017199017175,tpex,4,True,False,9,official,
6907,雅特力-KY,2026-08-06,locked,195.0,195.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.5525475,False,momentum,Top1 凱基台北 淨買0.55億; momentum; 非追蹤; 首板,0.05128205128205132,-0.03076923076923077,tpex,1,True,True,9,official,
1435,中福,2026-08-07,locked,23.3,23.3,NA,daily_close_lock_only; no_orderbook_seal,元大中壢,9834,0.003029,False,none,Top1 元大中壢 淨買0.00億; none; 非追蹤; 首板,-0.006437768240343478,0.05793991416309008,twse,1,True,True,9,official,
3055,蔚華科,2026-08-10,locked,113.5,113.5,NA,daily_close_lock_only; no_orderbook_seal,台新信義,9B2H,0.06766,False,none,Top1 台新信義 淨買0.07億; none; 非追蹤; 首板,0.05726872246696035,-0.06167400881057272,twse,1,True,True,9,official,
4991,環宇-KY,2026-08-10,locked,511.0,511.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.29485449,False,momentum,Top1 凱基台北 淨買0.29億; momentum; 非追蹤; 首板,-0.03913894324853229,-0.05870841487279843,tpex,1,True,True,9,official,
6173,信昌電,2026-08-11,locked,185.0,185.0,NA,daily_close_lock_only; no_orderbook_seal,元大館前,984K,3.28864545,False,momentum,Top1 元大館前 淨買3.29億; momentum; 非追蹤; 首板,0.008108108108108025,0.10000000000000009,tpex,1,True,True,9,official,
8033,雷虎,2026-08-11,locked,189.0,189.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.29723143,False,none,Top1 凱基城中 淨買0.30億; none; 非追蹤; 首板,-0.021164021164021163,-0.08465608465608465,twse,1,True,True,9,official,
3055,蔚華科,2026-08-12,locked,117.0,117.0,NA,daily_close_lock_only; no_orderbook_seal,群益館前,913Y,0.05463597,False,none,Top1 群益館前 淨買0.05億; none; 非追蹤; 首板,0.017094017094017033,0.012820512820512775,twse,1,True,True,9,official,
3532,台勝科,2026-08-12,locked,312.0,312.0,NA,daily_close_lock_only; no_orderbook_seal,元大天母,981I,0.451104,False,none,Top1 元大天母 淨買0.45億; none; 非追蹤; 首板,0.07211538461538458,0.09935897435897445,twse,1,True,True,9,official,
6173,信昌電,2026-08-12,locked,203.5,203.5,NA,daily_close_lock_only; no_orderbook_seal,元大館前,984K,1.681320455,False,momentum,Top1 元大館前 淨買1.68億; momentum; 非追蹤; 2連板,0.019656019656019597,0.0982800982800982,tpex,2,True,False,9,official,
3532,台勝科,2026-08-13,locked,343.0,343.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,2.53165674,False,momentum,Top1 凱基城中 淨買2.53億; momentum; 非追蹤; 2連板,0.0,0.03790087463556846,twse,2,True,False,9,official,
6173,信昌電,2026-08-13,locked,223.5,223.5,NA,daily_close_lock_only; no_orderbook_seal,元大館前,984K,1.332011925,False,momentum,Top1 元大館前 淨買1.33億; momentum; 非追蹤; 3連板,0.0022371364653244186,-0.06040268456375841,tpex,3,True,False,9,official,
6727,亞泰金屬,2026-08-14,locked,432.0,432.0,NA,daily_close_lock_only; no_orderbook_seal,富邦新店,9661,0.59911422,False,none,Top1 富邦新店 淨買0.60億; none; 非追蹤; 首板,0.0185185185185186,0.09953703703703698,tpex,1,True,True,9,official,
7714,創泓科技,2026-08-14,locked,172.5,172.5,NA,daily_close_lock_only; no_orderbook_seal,統一板橋,585P,0.09823875,False,none,Top1 統一板橋 淨買0.10億; none; 非追蹤; 首板,0.020289855072463725,-0.03768115942028982,tpex,1,True,True,9,official,
8033,雷虎,2026-08-14,locked,201.5,201.5,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,10.212310665,False,momentum,Top1 凱基城中 淨買10.21億; momentum; 非追蹤; 首板,0.02481389578163773,-0.04962779156327546,twse,1,True,True,9,official,
6907,雅特力-KY,2026-08-18,locked,188.0,188.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.761575,False,none,Top1 凱基城中 淨買0.76億; none; 非追蹤; 首板,-0.010638297872340385,0.02393617021276606,tpex,1,True,True,9,official,
6173,信昌電,2026-08-19,locked,213.5,213.5,NA,daily_close_lock_only; no_orderbook_seal,凱基站前,920F,1.33305765,False,momentum,Top1 凱基站前 淨買1.33億; momentum; 非追蹤; 首板,0.025761124121779888,0.03512880562060894,tpex,1,True,True,9,official,
7714,創泓科技,2026-08-20,locked,180.5,180.5,NA,daily_close_lock_only; no_orderbook_seal,元大竹科,980K,0.1727,False,none,Top1 元大竹科 淨買0.17億; none; 非追蹤; 首板,0.0,-0.008310249307479256,tpex,1,True,True,9,official,
3532,台勝科,2026-08-24,locked,376.5,376.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,2.09149537,False,momentum,Top1 凱基台北 淨買2.09億; momentum; 非追蹤; 首板,0.0026560424966799445,0.003984063745019917,twse,1,True,True,9,official,
6488,環球晶,2026-06-30,locked,1005.0,1005.0,NA,daily_close_lock_only; no_orderbook_seal,元大館前,984K,1.012254,False,momentum,Top1 元大館前 淨買1.01億; momentum; 非追蹤; 首板,0.09950248756218905,0.09950248756218905,tpex,1,True,True,8,official,
6488,環球晶,2026-07-01,locked,1105.0,1105.0,NA,daily_close_lock_only; no_orderbook_seal,元大館前,984K,1.29292595,False,momentum,Top1 元大館前 淨買1.29億; momentum; 非追蹤; 2連板,-0.018099547511312264,0.09049773755656099,tpex,2,True,False,8,official,
4556,旭然,2026-07-02,locked,80.6,80.6,NA,daily_close_lock_only; no_orderbook_seal,凱基敦北,9237,0.022568,False,none,Top1 凱基敦北 淨買0.02億; none; 非追蹤; 首板,0.09925558312655092,0.09925558312655092,tpex,1,True,True,8,official,
4556,旭然,2026-07-03,locked,88.6,88.6,NA,daily_close_lock_only; no_orderbook_seal,台新松德,9B2a,0.13910199999999998,False,none,Top1 台新松德 淨買0.14億; none; 非追蹤; 2連板,0.060948081264108334,-0.06772009029345372,tpex,2,True,False,8,official,
6213,聯茂,2026-07-03,locked,394.0,394.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,2.9123511,False,momentum,Top1 凱基台北 淨買2.91億; momentum; 非追蹤; 首板,0.03934010152284273,0.0050761421319796,twse,1,True,True,8,official,
6969,成信實業*-創,2026-07-03,locked,25.85,25.85,NA,daily_close_lock_only; no_orderbook_seal,永豐羅東,9A9A,0.0028435,False,none,Top1 永豐羅東 淨買0.00億; none; 非追蹤; 首板,0.0,-0.009671179883945835,twse,1,True,True,8,official,
5351,鈺創,2026-07-06,locked,89.9,89.9,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.7463121600000002,False,momentum,Top1 凱基台北 淨買1.75億; momentum; 非追蹤; 首板,0.017797552836484876,0.03559510567296975,tpex,1,True,True,8,official,
3374,精材,2026-07-08,locked,324.5,324.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,6.66670335,False,momentum,Top1 凱基台北 淨買6.67億; momentum; 非追蹤; 首板,0.06163328197226492,0.09861325115562414,tpex,1,True,True,8,official,
4556,旭然,2026-07-08,locked,92.7,92.7,NA,daily_close_lock_only; no_orderbook_seal,台新松德,9B2a,0.075075,False,none,Top1 台新松德 淨買0.08億; none; 非追蹤; 首板,0.07874865156418553,0.08953613807982741,tpex,1,True,True,8,official,
6969,成信實業*-創,2026-07-08,locked,27.5,27.5,NA,daily_close_lock_only; no_orderbook_seal,兆豐竹北,7007,0.00535,False,none,Top1 兆豐竹北 淨買0.01億; none; 非追蹤; 首板,-0.027272727272727226,-0.054545454545454564,twse,1,True,True,8,official,
3374,精材,2026-07-09,locked,356.5,356.5,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,3.900253005,False,momentum,Top1 凱基城中 淨買3.90億; momentum; 非追蹤; 2連板,0.04207573632538564,0.004207573632538653,tpex,2,True,False,8,official,
6187,萬潤,2026-07-09,locked,1050.0,1050.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.2879209,False,momentum,Top1 凱基台北 淨買1.29億; momentum; 非追蹤; 首板,0.05714285714285716,-0.014285714285714235,tpex,1,True,True,8,official,
6488,環球晶,2026-07-09,locked,1350.0,1350.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,5.934703,False,momentum,Top1 凱基城中 淨買5.93億; momentum; 非追蹤; 首板,0.10000000000000009,0.10000000000000009,tpex,1,True,True,8,official,
4556,旭然,2026-07-13,locked,111.0,111.0,NA,daily_close_lock_only; no_orderbook_seal,永豐金板新,9A9J,0.06549,False,none,Top1 永豐金板新 淨買0.07億; none; 非追蹤; 3連板,0.04954954954954949,0.0855855855855856,tpex,3,True,False,8,official,
3374,精材,2026-07-15,locked,402.0,402.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.2830286,False,momentum,Top1 凱基台北 淨買1.28億; momentum; 非追蹤; 首板,0.027363184079602032,-0.01741293532338306,tpex,1,True,True,8,official,
5351,鈺創,2026-07-15,locked,104.5,104.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.553939295,False,momentum,Top1 凱基台北 淨買1.55億; momentum; 非追蹤; 首板,-0.014354066985645897,-0.06507177033492817,tpex,1,True,True,8,official,
6187,萬潤,2026-07-15,locked,1080.0,1080.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,1.0689803,False,momentum,Top1 凱基城中 淨買1.07億; momentum; 非追蹤; 首板,-0.02314814814814814,-0.00462962962962965,tpex,1,True,True,8,official,
6969,成信實業*-創,2026-07-20,locked,26.4,26.4,NA,daily_close_lock_only; no_orderbook_seal,國票九鼎,779P,0.03828,False,none,Top1 國票九鼎 淨買0.04億; none; 非追蹤; 首板,0.09848484848484862,0.09848484848484862,twse,1,True,True,8,official,
3374,精材,2026-07-21,locked,380.0,380.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,2.382468,False,momentum,Top1 凱基台北 淨買2.38億; momentum; 非追蹤; 首板,0.04078947368421049,0.10000000000000009,tpex,1,True,True,8,official,
4556,旭然,2026-07-21,locked,125.5,125.5,NA,daily_close_lock_only; no_orderbook_seal,凱基敦北,9237,0.03765,False,none,Top1 凱基敦北 淨買0.04億; none; 非追蹤; 首板,0.05976095617529875,0.055776892430278835,tpex,1,True,True,8,official,
6213,聯茂,2026-07-21,locked,354.5,354.5,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,1.78625325,False,momentum,Top1 凱基城中 淨買1.79億; momentum; 非追蹤; 首板,0.0521861777150916,0.035260930888575404,twse,1,True,True,8,official,
3374,精材,2026-07-22,locked,418.0,418.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,7.75995054,False,momentum,Top1 凱基台北 淨買7.76億; momentum; 非追蹤; 2連板,-0.01674641148325362,-0.03588516746411485,tpex,2,True,False,8,official,
6969,成信實業*-創,2026-07-23,locked,35.05,35.05,NA,daily_close_lock_only; no_orderbook_seal,中信嘉義,6168,0.03505,False,none,Top1 中信嘉義 淨買0.04億; none; 非追蹤; 4連板,0.09985734664764623,0.09985734664764623,twse,4,True,False,8,official,
6187,萬潤,2026-07-27,locked,1035.0,1035.0,NA,daily_close_lock_only; no_orderbook_seal,永豐金員林,9A9C,0.53156295,False,none,Top1 永豐金員林 淨買0.53億; none; 非追蹤; 首板,-0.04347826086956519,-0.0705314009661836,tpex,1,True,True,8,official,
5351,鈺創,2026-07-31,locked,72.7,72.7,NA,daily_close_lock_only; no_orderbook_seal,元大大天母,9893,0.110504,False,none,Top1 元大大天母 淨買0.11億; none; 非追蹤; 首板,0.09353507565336994,0.09903713892709765,tpex,1,True,True,8,official,
6187,萬潤,2026-07-31,locked,929.0,929.0,NA,daily_close_lock_only; no_orderbook_seal,永豐金忠孝,9A9D,0.3715071,False,none,Top1 永豐金忠孝 淨買0.37億; none; 非追蹤; 首板,0.008611410118406937,0.08180839612486546,tpex,1,True,True,8,official,
6213,聯茂,2026-07-31,locked,263.0,263.0,NA,daily_close_lock_only; no_orderbook_seal,元大永寧,9875,0.49444,False,momentum,Top1 元大永寧 淨買0.49億; momentum; 非追蹤; 首板,0.09885931558935357,0.09885931558935357,twse,1,True,True,8,official,
6969,成信實業*-創,2026-07-31,locked,32.15,32.15,NA,daily_close_lock_only; no_orderbook_seal,富邦建國,9658,0.0093235,False,none,Top1 富邦建國 淨買0.01億; none; 非追蹤; 首板,-0.004665629860031051,0.038880248833592645,twse,1,True,True,8,official,
3374,精材,2026-08-03,locked,304.5,304.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.39319865,False,none,Top1 凱基台北 淨買0.39億; none; 非追蹤; 2連板,0.0640394088669951,0.016420361247947435,tpex,2,True,False,8,official,
5351,鈺創,2026-08-03,locked,79.9,79.9,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.700258,False,lock_chip,Top1 凱基台北 淨買0.70億; lock_chip; 非追蹤; 2連板,0.06257822277847302,0.09887359198998746,tpex,2,True,False,8,official,
6187,萬潤,2026-08-03,locked,1005.0,1005.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,2.46077975,False,momentum,Top1 凱基台北 淨買2.46億; momentum; 非追蹤; 2連板,0.01990049751243772,0.08457711442786064,tpex,2,True,False,8,official,
6213,聯茂,2026-08-03,locked,289.0,289.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,5.12684266,False,momentum,Top1 凱基城中 淨買5.13億; momentum; 非追蹤; 2連板,0.0034602076124568004,0.0726643598615917,twse,2,True,False,8,official,
5351,鈺創,2026-08-04,locked,87.8,87.8,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.6693606,False,dual,Top1 凱基台北 淨買1.67億; dual; 非追蹤; 3連板,0.06378132118451041,0.09908883826879267,tpex,3,True,False,8,official,
6488,環球晶,2026-08-04,locked,952.0,952.0,NA,daily_close_lock_only; no_orderbook_seal,群益台北,918X,0.98221,False,momentum,Top1 群益台北 淨買0.98億; momentum; 非追蹤; 首板,0.04306722689075637,-0.08403361344537819,tpex,1,True,True,8,official,
5351,鈺創,2026-08-05,locked,96.5,96.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,2.8166687,False,momentum,Top1 凱基台北 淨買2.82億; momentum; 非追蹤; 4連板,-0.006217616580310836,0.06735751295336789,tpex,4,True,False,8,official,
6213,聯茂,2026-08-05,locked,341.0,341.0,NA,daily_close_lock_only; no_orderbook_seal,永豐匯立,9A81,1.67820295,False,momentum,Top1 永豐匯立 淨買1.68億; momentum; 非追蹤; 首板,0.0,0.0997067448680351,twse,1,True,True,8,official,
6187,萬潤,2026-08-06,locked,1175.0,1175.0,NA,daily_close_lock_only; no_orderbook_seal,富邦仁愛,9676,3.99790675,False,momentum,Top1 富邦仁愛 淨買4.00億; momentum; 非追蹤; 首板,0.0,-0.03829787234042559,tpex,1,True,True,8,official,
6213,聯茂,2026-08-06,locked,375.0,375.0,NA,daily_close_lock_only; no_orderbook_seal,富邦仁愛,9676,1.71291028,False,momentum,Top1 富邦仁愛 淨買1.71億; momentum; 非追蹤; 2連板,0.02533333333333343,0.03733333333333344,twse,2,True,False,8,official,
3374,精材,2026-08-10,locked,337.0,337.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,3.38273556,False,momentum,Top1 凱基城中 淨買3.38億; momentum; 非追蹤; 首板,0.011869436201780381,-0.008902077151335286,tpex,1,True,True,8,official,
5351,鈺創,2026-08-10,locked,114.0,114.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,4.413377355,False,momentum,Top1 凱基台北 淨買4.41億; momentum; 非追蹤; 首板,0.01754385964912286,0.04824561403508776,tpex,1,True,True,8,official,
6213,聯茂,2026-08-10,locked,427.5,427.5,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,6.11271995,False,momentum,Top1 凱基台北 淨買6.11億; momentum; 非追蹤; 首板,0.0,0.057309941520467866,twse,1,True,True,8,official,
4556,旭然,2026-08-11,locked,92.1,92.1,NA,daily_close_lock_only; no_orderbook_seal,台新松德,9B2a,0.032202,False,none,Top1 台新松德 淨買0.03億; none; 非追蹤; 首板,0.07491856677524433,0.09663409337676443,tpex,1,True,True,8,official,
4556,旭然,2026-08-12,locked,101.0,101.0,NA,daily_close_lock_only; no_orderbook_seal,永豐金板新,9A9J,0.06565,False,none,Top1 永豐金板新 淨買0.07億; none; 非追蹤; 2連板,-0.00990099009900991,-0.09999999999999998,tpex,2,True,False,8,official,
6187,萬潤,2026-08-12,locked,1155.0,1155.0,NA,daily_close_lock_only; no_orderbook_seal,永豐金匯立,9A81,5.34765,False,momentum,Top1 永豐金匯立 淨買5.35億; momentum; 非追蹤; 首板,0.030303030303030276,0.09956709956709964,tpex,1,True,True,8,official,
6488,環球晶,2026-08-12,locked,933.0,933.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,4.31533956,False,momentum,Top1 凱基城中 淨買4.32億; momentum; 非追蹤; 首板,0.03965702036441576,0.0986066452304395,tpex,1,True,True,8,official,
6187,萬潤,2026-08-13,locked,1270.0,1270.0,NA,daily_close_lock_only; no_orderbook_seal,群益台北,918X,1.4844825,False,momentum,Top1 群益台北 淨買1.48億; momentum; 非追蹤; 2連板,0.003937007874015741,0.003937007874015741,tpex,2,True,False,8,official,
4542,科嶠,2026-06-29,locked,409.0,409.0,NA,daily_close_lock_only; no_orderbook_seal,台新建北,9B18,0.22419,False,none,Top1 台新建北 淨買0.22億; none; 非追蹤; 首板,0.09902200488997548,0.09902200488997548,tpex,1,True,True,7,official,
4707,磐亞,2026-06-29,locked,30.3,30.3,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.4192465,False,none,Top1 凱基台北 淨買0.42億; none; 非追蹤; 首板,0.0,-0.03300330033003296,tpex,1,True,True,7,official,
2493,揚博,2026-06-30,locked,292.5,292.5,NA,daily_close_lock_only; no_orderbook_seal,凱基敦北,9237,0.13147875,False,none,Top1 凱基敦北 淨買0.13億; none; 非追蹤; 首板,0.05641025641025643,0.08376068376068369,twse,1,True,True,7,official,
4542,科嶠,2026-06-30,locked,449.5,449.5,NA,daily_close_lock_only; no_orderbook_seal,台新建北,9B18,0.2697,False,none,Top1 台新建北 淨買0.27億; none; 非追蹤; 2連板,0.09899888765294773,0.09899888765294773,tpex,2,True,False,7,official,
6573,虹揚-KY,2026-06-30,locked,21.7,21.7,NA,daily_close_lock_only; no_orderbook_seal,凱基永康,9278,0.0236255,False,none,Top1 凱基永康 淨買0.02億; none; 非追蹤; 首板,0.048387096774193505,-0.032258064516129004,twse,1,True,True,7,official,
8046,南電,2026-06-30,locked,1185.0,1185.0,NA,daily_close_lock_only; no_orderbook_seal,永豐敦北,9A89,2.50873865,False,momentum,Top1 永豐敦北 淨買2.51億; momentum; 非追蹤; 首板,0.012658227848101333,-0.008438818565400852,twse,1,True,True,7,official,
3605,宏致,2026-07-01,locked,85.6,85.6,NA,daily_close_lock_only; no_orderbook_seal,富邦南港,962A,0.314168,False,none,Top1 富邦南港 淨買0.31億; none; 非追蹤; 首板,-0.011682242990654235,0.052570093457943834,twse,1,True,True,7,official,
4707,磐亞,2026-07-02,locked,30.9,30.9,NA,daily_close_lock_only; no_orderbook_seal,凱基中港,9202,0.305948,False,none,Top1 凱基中港 淨買0.31億; none; 非追蹤; 首板,0.05177993527508096,0.09385113268608403,tpex,1,True,True,7,official,
6573,虹揚-KY,2026-07-02,locked,23.1,23.1,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,0.027804,False,none,Top1 凱基台北 淨買0.03億; none; 非追蹤; 首板,0.0,0.08658008658008653,twse,1,True,True,7,official,
3167,大量,2026-07-03,locked,877.0,877.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.92130325,False,momentum,Top1 凱基台北 淨買1.92億; momentum; 非追蹤; 首板,0.03876852907639683,0.03192702394526803,twse,1,True,True,7,official,
6573,虹揚-KY,2026-07-06,locked,27.6,27.6,NA,daily_close_lock_only; no_orderbook_seal,元大民權,9867,0.079488,False,none,Top1 元大民權 淨買0.08億; none; 非追蹤; 首板,0.05797101449275344,-0.09239130434782605,twse,1,True,True,7,official,
6573,虹揚-KY,2026-07-08,locked,27.55,27.55,NA,daily_close_lock_only; no_orderbook_seal,玉山數位,884M,0.0499376,False,none,Top1 玉山數位 淨買0.05億; none; 非追蹤; 首板,-0.019963702359346636,0.014519056261342866,twse,1,True,True,7,official,
3006,晶豪科,2026-07-09,locked,237.0,237.0,NA,daily_close_lock_only; no_orderbook_seal,富邦陽明,9604,1.02758468,False,momentum,Top1 富邦陽明 淨買1.03億; momentum; 非追蹤; 首板,0.00421940928270037,-0.03797468354430378,twse,1,True,True,7,official,
3441,聯一光,2026-07-13,locked,74.3,74.3,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,0.557993,False,none,Top1 凱基城中 淨買0.56億; none; 非追蹤; 首板,-0.014804845222072593,-0.0942126514131898,tpex,1,True,True,7,official,
7610,聯友金屬-創,2026-07-13,locked,2425.0,2425.0,NA,daily_close_lock_only; no_orderbook_seal,元大新莊,9898,0.1492213,False,none,Top1 元大新莊 淨買0.15億; none; 非追蹤; 首板,0.016494845360824684,0.0020618556701030855,twse,1,True,True,7,official,
3288,點晶,2026-07-14,locked,20.05,20.05,NA,daily_close_lock_only; no_orderbook_seal,新百王,6210,0.001604,False,none,Top1 新百王 淨買0.00億; none; 非追蹤; 首板,0.0,0.09975062344139651,tpex,1,True,True,7,official,
3006,晶豪科,2026-07-15,locked,239.0,239.0,NA,daily_close_lock_only; no_orderbook_seal,凱基台北,9268,1.0268995,False,momentum,Top1 凱基台北 淨買1.03億; momentum; 非追蹤; 首板,-0.023012552301255207,-0.07949790794979084,twse,1,True,True,7,official,
3288,點晶,2026-07-15,locked,22.05,22.05,NA,daily_close_lock_only; no_orderbook_seal,臺銀高雄,104C,0.002646,False,none,Top1 臺銀高雄 淨買0.00億; none; 非追蹤; 2連板,0.09977324263038545,0.09977324263038545,tpex,2,True,False,7,official,
6442,光聖,2026-07-15,locked,1430.0,1430.0,NA,daily_close_lock_only; no_orderbook_seal,華南南京,9326,0.72238105,False,none,Top1 華南南京 淨買0.72億; none; 非追蹤; 首板,-0.020979020979020935,-0.05594405594405594,twse,1,True,True,7,official,
8046,南電,2026-07-15,locked,1415.0,1415.0,NA,daily_close_lock_only; no_orderbook_seal,凱基城中,9227,6.7900273,False,momentum,Top1 凱基城中 淨買6.79億; momentum; 非追蹤; 首板,-0.007067137809187329,-0.09893992932862195,twse,1,True,True,7,official,
3288,點晶,2026-07-16,locked,24.25,24.25,NA,daily_close_lock_only; no_orderbook_seal,台新高雄,9B1g,0.0084875,False,none,Top1 台新高雄 淨買0.01億; none; 非追蹤; 3連板,0.09896907216494832,0.09896907216494832,tpex,3,True,False,7,official,
